,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1977999,179,CASH_OUT,444046.12,C298355754,50589.0,0.0,C781978692,92084.12,536130.24,0,0
2480023,204,PAYMENT,1688.23,C1471937150,16596.0,14907.77,M273269364,0.0,0.0,0,0
601355,34,PAYMENT,5420.85,C1343990780,0.0,0.0,M2111759983,0.0,0.0,0,0
762940,38,PAYMENT,10979.41,C1588286056,4965.0,0.0,M246767711,0.0,0.0,0,0
1551567,154,CASH_OUT,110015.83,C194730068,0.0,0.0,C1564429090,710195.92,820211.75,0,0
6171040,563,TRANSFER,357072.45,C1693872156,8775.0,0.0,C124795492,15405.26,372477.71,0,0
2917667,229,CASH_IN,67518.52,C2145203847,21031163.54,21098682.05,C637483022,111526.11,44007.59,0,0
3930948,285,CASH_IN,79313.03,C25535564,9483547.31,9562860.34,C1352334694,127840.74,48527.71,0,0
5135602,356,CASH_IN,142261.67,C1590698016,2970861.18,3113122.86,C1467898045,1547824.17,1405562.5,0,0
3942400,286,CASH_OUT,109772.48,C788150772,54996.0,0.0,C386949523,316587.72,426360.2,0,0
6292760,667,TRANSFER,331786.44,C1295611305,104451.0,0.0,C713408125,15354.96,347141.4,0,0
5484537,379,CASH_IN,30933.22,C882480626,4012787.21,4043720.43,C647033712,3263539.7,3232606.48,0,0
599593,33,PAYMENT,4888.83,C962571250,0.0,0.0,M1990942485,0.0,0.0,0,0
6093406,522,PAYMENT,25640.27,C1890271397,0.0,0.0,M878539184,0.0,0.0,0,0
5641577,396,CASH_OUT,25093.21,C954501148,0.0,0.0,C1969214270,690081.89,715175.1,0,0
337671,16,TRANSFER,105055.45,C274456814,0.0,0.0,C1772274858,1145983.78,1251039.24,0,0
5245064,371,PAYMENT,21021.54,C363768572,10495.0,0.0,M1822785990,0.0,0.0,0,0
346589,16,CASH_OUT,431925.11,C1148930514,37528.0,0.0,C1569953263,8739.77,263891.53,0,0
1283312,135,CASH_OUT,62318.64,C1973280147,0.0,0.0,C1547813043,169382.07,231700.71,0,0
2830881,226,CASH_IN,54278.13,C1261460533,104299.0,158577.13,C581666415,0.0,0.0,0,0
3520064,259,CASH_IN,5368.81,C1376310345,1896269.32,1901638.14,C415012408,141610.77,136241.96,0,0
2290581,187,CASH_IN,181920.38,C1147012717,50240.0,232160.38,C174753441,78730.21,0.0,0,0
2624621,208,PAYMENT,17736.9,C559112777,52010.39,34273.49,M1168433465,0.0,0.0,0,0
797817,40,CASH_OUT,94031.53,C1322172906,30677.0,0.0,C1472008314,0.0,94031.53,0,0
6196077,573,PAYMENT,4160.68,C811847705,98769.04,94608.36,M338254169,0.0,0.0,0,0
1149964,131,CASH_OUT,170761.78,C286828758,19935.0,0.0,C1977710341,2253986.85,2424748.63,0,0
1280925,135,CASH_OUT,16100.97,C1783601420,0.0,0.0,C98781912,81698.78,97799.75,0,0
6162873,550,TRANSFER,113792.23,C1241642336,0.0,0.0,C1599235623,286489.99,400282.23,0,0
148373,12,PAYMENT,33538.55,C1694693778,0.0,0.0,M583841924,0.0,0.0,0,0
1912257,166,TRANSFER,99720.46,C239158056,15121.0,0.0,C903323400,354935.13,792751.5,0,0
5492974,380,CASH_OUT,72431.66,C636409010,879.0,0.0,C2025190993,1232621.85,1305053.52,0,0
5998769,426,CASH_OUT,212615.61,C1615756448,0.0,0.0,C100295589,369102.09,581717.7,0,0
4923881,350,CASH_IN,184773.12,C572762949,19454.0,204227.12,C581699441,2565709.48,2380936.37,0,0
6194015,571,PAYMENT,6685.3,C297407981,3530.0,0.0,M1624966917,0.0,0.0,0,0
4581512,328,CASH_IN,456367.82,C424149899,454144.0,910511.82,C1313471918,8441261.8,7984893.98,0,0
1431164,139,CASH_IN,124198.23,C398467714,5681009.54,5805207.77,C1796234378,1152197.76,1027999.54,0,0
1786780,162,CASH_IN,139176.17,C767940815,86478.0,225654.17,C1619490345,7223314.54,7084138.36,0,0
2270494,187,CASH_OUT,134115.28,C1420245395,304080.0,169964.72,C1191426541,204350.44,338465.71,0,0
1110612,130,PAYMENT,31372.86,C341127240,21792.0,0.0,M450143705,0.0,0.0,0,0
3253650,251,CASH_IN,34374.49,C1586532294,9552243.79,9586618.28,C1847482507,54136.81,19762.32,0,0
4705786,331,CASH_IN,119098.91,C2129088356,16537.0,135635.91,C221287777,14936.71,0.0,0,0
90489,10,PAYMENT,6252.12,C1478949717,63206.97,56954.86,M825391108,0.0,0.0,0,0
2011649,180,PAYMENT,23498.46,C420065103,84353.0,60854.54,M304689503,0.0,0.0,0,0
529238,20,CASH_OUT,173666.5,C1103977765,27989.34,0.0,C1563016020,0.0,173666.5,0,0
6094971,522,PAYMENT,10809.76,C1354854436,79292.0,68482.24,M1540455175,0.0,0.0,0,0
6301804,683,TRANSFER,859392.86,C7836255,0.0,0.0,C1459784348,1011282.21,1870675.07,0,0
4314296,308,CASH_OUT,66437.82,C630023525,71019.0,4581.18,C1302654360,626059.73,692497.55,0,0
3498054,259,PAYMENT,437.35,C1378947180,0.0,0.0,M1528216143,0.0,0.0,0,0
3016512,232,PAYMENT,4291.99,C497956695,100064.0,95772.01,M128248345,0.0,0.0,0,0
2659589,210,CASH_OUT,109621.5,C94698592,0.0,0.0,C2125265387,420987.4,530608.9,0,0
2717005,211,CASH_IN,329068.76,C1710181598,20771.0,349839.76,C292004514,0.0,0.0,0,0
448499,19,CASH_IN,105485.67,C907008430,7648483.58,7753969.25,C742439419,140312.65,35533.65,0,0
2876609,227,PAYMENT,11593.06,C753833735,0.0,0.0,M1506377879,0.0,0.0,0,0
4399956,321,CASH_OUT,143540.18,C52114742,24713.0,0.0,C124074066,0.0,143540.18,0,0
829140,41,CASH_OUT,233565.91,C119028774,123.0,0.0,C123429893,0.0,233565.91,0,0
4675776,331,CASH_OUT,366037.35,C389901141,0.0,0.0,C212591575,870425.28,1236462.63,0,0
4288677,307,CASH_OUT,225772.74,C1266387944,21417.0,0.0,C716734803,0.0,225772.74,0,0
5119277,356,CASH_OUT,160952.65,C851464475,0.0,0.0,C329242759,215939.63,376892.27,0,0
3594063,262,PAYMENT,4222.01,C1867725414,2592.0,0.0,M723987523,0.0,0.0,0,0
6170772,563,PAYMENT,13468.84,C326344432,0.0,0.0,M1504511437,0.0,0.0,0,0
2090456,182,CASH_OUT,73734.96,C1943378350,0.0,0.0,C961858005,600406.28,674141.24,0,0
4405933,321,PAYMENT,3182.26,C1507002728,310788.0,307605.74,M1607785894,0.0,0.0,0,0
4092005,301,CASH_IN,438413.59,C1997009796,16541.0,454954.59,C1912278772,1697392.01,1258978.42,0,0
847866,41,CASH_OUT,355621.84,C559657629,10176.0,0.0,C1391956953,0.0,355621.84,0,0
5804908,401,CASH_OUT,124267.89,C624301387,1000.0,0.0,C1867228474,273904.83,398172.72,0,0
3880881,283,PAYMENT,4415.33,C1829511630,2393.0,0.0,M440951779,0.0,0.0,0,0
5564000,393,PAYMENT,18515.1,C274447433,251966.73,233451.63,M873577828,0.0,0.0,0,0
1829248,163,CASH_OUT,219527.44,C22779521,1070761.34,851233.9,C613465268,249992.32,469519.75,0,0
4128415,302,TRANSFER,208445.75,C1482253091,0.0,0.0,C419774889,656005.47,864451.22,0,0
248643,14,CASH_IN,79443.2,C10742478,1533.0,80976.2,C947745811,0.0,0.0,0,0
3086230,235,CASH_OUT,36440.03,C694575755,55396.0,18955.97,C31157732,0.0,36440.03,0,0
6198935,574,TRANSFER,1511401.22,C1719472733,0.0,0.0,C495593207,4129155.02,5640556.23,0,0
2974246,231,CASH_OUT,421778.55,C1216074870,106034.0,0.0,C1597005847,14082.64,435861.19,0,0
2144303,184,PAYMENT,15831.64,C780159003,104331.0,88499.36,M194819961,0.0,0.0,0,0
1660193,158,PAYMENT,9420.34,C826506345,23470.0,14049.66,M939719104,0.0,0.0,0,0
2769103,213,CASH_IN,8965.04,C1033167427,181069.0,190034.04,C1599472774,189350.43,180385.38,0,0
6275329,637,PAYMENT,17622.2,C2133995195,31.0,0.0,M2021590150,0.0,0.0,0,0
1942247,177,CASH_OUT,25497.51,C285105009,0.0,0.0,C779931048,121325.05,146822.57,0,0
4941876,350,PAYMENT,21814.82,C205595910,0.0,0.0,M1175655493,0.0,0.0,0,0
4365679,310,PAYMENT,7667.69,C1530820060,0.0,0.0,M644270255,0.0,0.0,0,0
1563115,155,CASH_OUT,58618.01,C941407254,69895.0,11276.99,C1699075388,57793.85,116411.87,0,0
3856873,283,CASH_IN,168450.01,C1593411018,673.0,169123.01,C1840863124,0.0,0.0,0,0
743499,38,TRANSFER,364890.21,C461664643,0.0,0.0,C302768024,492980.02,857870.23,0,0
2867630,227,CASH_OUT,30218.61,C370740478,0.0,0.0,C670894070,224001.05,254219.66,0,0
2708437,211,CASH_OUT,78028.53,C939340943,0.0,0.0,C1784575486,398312.24,476340.77,0,0
4906750,349,PAYMENT,50415.87,C211026932,20214.0,0.0,M601248599,0.0,0.0,0,0
2654105,209,PAYMENT,11235.7,C2071868690,0.0,0.0,M206260871,0.0,0.0,0,0
862862,42,PAYMENT,1528.2,C2103894893,0.0,0.0,M52907389,0.0,0.0,0,0
4180526,304,CASH_OUT,67702.6,C2059256327,20837.0,0.0,C1872790744,431021.47,498724.06,0,0
2502735,204,CASH_OUT,301670.2,C1052694717,168343.0,0.0,C1469213655,630290.17,931960.37,0,0
5551170,383,PAYMENT,28364.95,C505218603,0.0,0.0,M271419802,0.0,0.0,0,0
2477269,204,TRANSFER,165219.74,C1996901687,15598.0,0.0,C1516203670,130141.02,295360.75,0,0
2757513,212,CASH_OUT,422267.7,C1691669077,0.0,0.0,C1251746752,2185520.21,2607787.9,0,0
2745854,212,CASH_IN,79910.87,C1742302838,373196.12,453106.99,C1822652234,317610.92,237700.05,0,0
5946980,405,PAYMENT,1396.18,C676372812,1118.0,0.0,M879240876,0.0,0.0,0,0
3857366,283,PAYMENT,37695.04,C1550825730,0.0,0.0,M27777446,0.0,0.0,0,0
164245,12,CASH_OUT,11456.7,C1090924781,0.0,0.0,C1825059006,12067090.98,12405237.66,0,0
396451,18,TRANSFER,683468.9,C782857480,0.0,0.0,C2722858,708453.71,1391922.61,0,0
1036450,94,CASH_IN,25173.51,C44030062,985876.28,1011049.79,C636715057,774132.16,748958.65,0,0
2363342,190,PAYMENT,12451.4,C69199637,0.0,0.0,M1400696292,0.0,0.0,0,0
1683805,159,CASH_OUT,338195.64,C2007931581,298091.22,0.0,C952621684,810411.9,1148607.54,0,0
1892045,165,TRANSFER,251309.52,C1035164890,35637.0,0.0,C1633900569,1994193.75,2245503.28,0,0
4709472,332,CASH_OUT,298171.62,C1227621576,0.0,0.0,C1573001441,2161576.09,2459747.71,0,0
5354486,375,PAYMENT,16260.42,C1678269954,0.0,0.0,M1981345095,0.0,0.0,0,0
5011490,353,CASH_OUT,11713.22,C709191933,21343.0,9629.78,C898472471,213063.5,224776.72,0,0
4491410,324,PAYMENT,14087.68,C115035518,0.0,0.0,M639541601,0.0,0.0,0,0
1969924,178,CASH_OUT,185996.45,C2040421153,0.0,0.0,C1742502686,7364603.67,7760137.48,0,0
3321974,253,CASH_IN,83009.38,C1424405516,9490965.51,9573974.9,C418595804,501464.11,418454.72,0,0
491304,19,PAYMENT,7.56,C1276556214,9949.0,9941.44,M2056648625,0.0,0.0,0,0
221356,14,PAYMENT,11997.11,C1411027573,0.0,0.0,M161855233,0.0,0.0,0,0
4977232,352,CASH_IN,40993.62,C2011851507,505853.0,546846.62,C599715387,1083877.73,1042884.11,0,0
4013462,299,PAYMENT,4055.28,C542651889,0.0,0.0,M37351171,0.0,0.0,0,0
5766268,400,CASH_IN,180336.52,C850235622,22.0,180358.52,C426131768,310607.5,130270.98,0,0
833813,41,CASH_IN,520527.28,C2080774925,19490070.86,20010598.14,C1739631034,669293.25,148765.97,0,0
2445960,203,CASH_OUT,105291.95,C539036270,0.0,0.0,C38718944,395327.65,500619.6,0,0
4660682,330,PAYMENT,15046.66,C1770851681,11955.0,0.0,M131772716,0.0,0.0,0,0
1460578,140,PAYMENT,6564.33,C274078173,20217.0,13652.67,M1877073932,0.0,0.0,0,0
594686,33,CASH_IN,135993.35,C1522743589,1093778.11,1229771.46,C7269869,576534.14,440540.79,0,0
4695733,331,TRANSFER,365878.27,C151959946,0.0,0.0,C1782875393,1050043.67,1415921.94,0,0
5239738,371,CASH_IN,39334.33,C1402940842,143823.0,183157.33,C1849901759,1649169.61,1609835.28,0,0
3443939,257,CASH_IN,114847.34,C75842357,1960249.19,2075096.53,C978401374,296209.06,181361.71,0,0
4868434,348,CASH_OUT,380997.22,C890406636,0.0,0.0,C1619342738,972319.27,1353316.49,0,0
3207721,249,CASH_OUT,188645.12,C758057147,12461.0,0.0,C131384560,0.0,188645.12,0,0
1574569,155,CASH_OUT,80957.64,C1896008126,0.0,0.0,C1453308827,2064905.34,2145862.98,0,0
2109086,183,PAYMENT,1424.24,C381362465,654.29,0.0,M1626043391,0.0,0.0,0,0
5552611,383,PAYMENT,3815.09,C286254635,27387.0,23571.91,M2086463242,0.0,0.0,0,0
5109267,355,PAYMENT,11155.54,C1683557529,0.0,0.0,M1955893758,0.0,0.0,0,0
5682568,397,PAYMENT,9006.13,C272254280,121815.63,112809.5,M1266606619,0.0,0.0,0,0
552944,22,CASH_IN,180766.04,C352564821,29963.0,210729.04,C460668558,55475.03,0.0,0,0
5745658,399,TRANSFER,247823.22,C147083860,0.0,0.0,C753319038,2608018.89,2855842.11,0,0
4228115,306,PAYMENT,20166.57,C1589370245,16534.92,0.0,M765919048,0.0,0.0,0,0
4291172,307,CASH_IN,334364.09,C1419840929,10780.0,345144.09,C563941134,3005486.1,2671122.02,0,0
1142632,131,CASH_OUT,49461.09,C1844549960,0.0,0.0,C84171785,937520.87,986981.95,0,0
4774805,335,PAYMENT,10743.14,C224169412,428145.39,417402.25,M1276938701,0.0,0.0,0,0
3597462,263,TRANSFER,130945.5,C845704010,5823.4,0.0,C944899820,3668897.77,3799843.26,0,0
5084956,355,CASH_OUT,101427.22,C270305858,132724.0,31296.78,C956882206,218679.76,320106.98,0,0
5020620,353,CASH_IN,495880.78,C419710813,133246.0,629126.78,C2085659088,0.0,0.0,0,0
2274748,187,CASH_OUT,119446.36,C604298864,140284.0,20837.64,C64104737,0.0,119446.36,0,0
1294547,136,TRANSFER,272343.55,C429803497,0.0,0.0,C244147208,408105.59,680449.14,0,0
5674613,397,CASH_OUT,138706.48,C2058878651,98007.0,0.0,C905888485,0.0,138706.48,0,0
4773941,335,PAYMENT,154.47,C670102327,600370.0,600215.53,M142228938,0.0,0.0,0,0
1290451,135,PAYMENT,13173.36,C1377538470,0.0,0.0,M1322016954,0.0,0.0,0,0
5214616,370,PAYMENT,6093.36,C1730971194,0.0,0.0,M1043578869,0.0,0.0,0,0
126780,11,CASH_OUT,37229.79,C117903950,10285.0,0.0,C2019447632,1794363.02,1831592.81,0,0
5402307,377,PAYMENT,5253.79,C172109453,105341.0,100087.21,M1005694394,0.0,0.0,0,0
5305495,373,CASH_OUT,57247.34,C1895294739,0.0,0.0,C757180692,11141406.71,11198654.05,0,0
511468,20,TRANSFER,606948.97,C539914396,0.0,0.0,C602872297,900735.13,1634201.17,0,0
5819285,401,CASH_OUT,211441.29,C15250516,0.0,0.0,C1859488215,1450828.39,1662269.68,0,0
346244,16,PAYMENT,5722.96,C1016660196,427.0,0.0,M764497649,0.0,0.0,0,0
1120653,130,PAYMENT,4751.94,C1311147563,0.0,0.0,M1974077923,0.0,0.0,0,0
3890794,284,CASH_IN,255222.31,C1992834078,2818752.23,3073974.54,C806807960,538581.82,283359.51,0,0
67969,9,PAYMENT,14924.57,C535880171,170342.18,155417.61,M2124878437,0.0,0.0,0,0
667092,36,PAYMENT,3628.79,C1006009251,59745.0,56116.21,M772757123,0.0,0.0,0,0
4797065,345,TRANSFER,991019.95,C2116708062,0.0,0.0,C2144165855,5130849.48,6121869.43,0,0
4256789,306,CASH_OUT,73159.55,C1251431048,0.0,0.0,C195365722,295424.05,368583.6,0,0
569056,23,TRANSFER,1612370.83,C1537949792,9318.89,0.0,C1187785467,3903227.87,5515598.7,0,0
2479561,204,CASH_OUT,282167.23,C415094341,0.0,0.0,C634765561,484539.99,766707.22,0,0
134816,11,CASH_OUT,276134.08,C835981863,0.0,0.0,C2059996587,1546815.67,2040622.84,0,0
1830572,163,PAYMENT,1907.49,C1246579135,235901.88,233994.39,M1375971995,0.0,0.0,0,0
3079792,235,CASH_IN,158801.65,C2079929144,2029508.38,2188310.03,C669864449,5412582.71,5253781.06,0,0
6352790,705,PAYMENT,12572.61,C892221936,21911.0,9338.39,M145477099,0.0,0.0,0,0
1242144,134,PAYMENT,52581.94,C1112413269,300093.0,247511.06,M1286751817,0.0,0.0,0,0
4822283,346,CASH_IN,156463.69,C374927210,6996884.36,7153348.05,C1418428700,556406.4,399942.71,0,0
238123,14,PAYMENT,3335.21,C1370830588,111.0,0.0,M3008749,0.0,0.0,0,0
3562605,260,PAYMENT,832.04,C262054873,95543.7,94711.66,M1057919116,0.0,0.0,0,0
4324038,308,CASH_OUT,182817.76,C423672257,0.0,0.0,C129735967,369487.8,552305.55,0,0
4700512,331,CASH_IN,30168.09,C557913764,448048.16,478216.25,C271065707,1340364.2,1310196.11,0,0
2573516,207,CASH_OUT,48923.13,C583598313,72059.0,23135.87,C1209511278,1396785.47,1445708.6,0,0
4359058,309,PAYMENT,14310.46,C27411975,20377.0,6066.54,M743933284,0.0,0.0,0,0
2952353,230,TRANSFER,175472.37,C1872522464,0.0,0.0,C1412896456,603920.25,779392.62,0,0
3618934,274,PAYMENT,2756.0,C1402256795,184.0,0.0,M693411623,0.0,0.0,0,0
2860954,227,PAYMENT,13532.98,C1328942768,9689.0,0.0,M1569916082,0.0,0.0,0,0
6165528,550,CASH_IN,18336.14,C1700743182,5644719.88,5663056.02,C562596224,172934.25,154598.11,0,0
4088145,301,CASH_OUT,261781.51,C572050887,30066.0,0.0,C236051850,74864.91,336646.42,0,0
4990770,352,CASH_IN,217181.84,C1610292870,76938.0,294119.84,C1235132683,1824.02,0.0,0,0
6261608,610,PAYMENT,8342.06,C407153170,5750.74,0.0,M1942282859,0.0,0.0,0,0
2372615,191,TRANSFER,1895158.63,C187003586,1895158.63,0.0,C825722694,0.0,0.0,1,0
5038540,354,CASH_OUT,162195.96,C1705885279,0.0,0.0,C1992080853,384049.04,546245.0,0,0
2495950,204,CASH_IN,94949.53,C337126864,9904.0,104853.53,C1509461536,228749.9,133800.38,0,0
2633255,209,CASH_OUT,191024.9,C292474171,0.0,0.0,C1246877524,810646.55,1001671.45,0,0
2388388,201,PAYMENT,30871.88,C2024625855,90298.69,59426.8,M1106341590,0.0,0.0,0,0
3963585,297,CASH_IN,152926.62,C1099462009,622780.43,775707.05,C901159325,581560.52,428633.9,0,0
1447709,140,PAYMENT,14621.48,C47269044,132435.82,117814.34,M87623151,0.0,0.0,0,0
5007306,353,CASH_OUT,321466.2,C390154708,0.0,0.0,C1203828776,597016.92,918483.12,0,0
1537717,154,CASH_OUT,318046.63,C717130850,0.0,0.0,C1984109,1712869.02,1525412.92,0,0
5736224,399,TRANSFER,923572.35,C1435565817,21542.0,0.0,C1301834723,1506920.63,2430492.98,0,0
5743233,399,CASH_OUT,102848.56,C1844637601,18188.0,0.0,C1680609877,0.0,102848.56,0,0
418715,18,CASH_OUT,86002.99,C2107337590,11428.0,0.0,C1685479532,0.0,359820.47,0,0
1120325,130,PAYMENT,4021.69,C268929498,0.0,0.0,M1077774055,0.0,0.0,0,0
1544019,154,PAYMENT,21733.24,C312185468,0.0,0.0,M931457325,0.0,0.0,0,0
5249496,371,PAYMENT,25755.39,C913429162,0.0,0.0,M768588685,0.0,0.0,0,0
3991027,298,CASH_OUT,480491.87,C1127635535,348045.0,0.0,C19642507,527201.39,1007693.26,0,0
4309061,307,PAYMENT,2952.25,C1777480454,170986.57,168034.32,M417499420,0.0,0.0,0,0
5265352,372,PAYMENT,6781.94,C458832991,206025.0,199243.06,M402116306,0.0,0.0,0,0
841353,41,PAYMENT,7227.82,C74064897,10928.0,3700.18,M1860207800,0.0,0.0,0,0
4950465,351,CASH_IN,220993.25,C345731995,15884.0,236877.25,C834037040,411981.64,190988.39,0,0
6296701,679,PAYMENT,3424.76,C1775716199,32823.0,29398.24,M1192203758,0.0,0.0,0,0
5987408,408,PAYMENT,6854.03,C1445836969,20805.0,13950.97,M556436560,0.0,0.0,0,0
6301745,683,TRANSFER,159112.5,C847346258,88384.0,0.0,C1924147665,213510.21,372622.71,0,0
4662776,330,PAYMENT,28286.28,C862578292,0.0,0.0,M2140920106,0.0,0.0,0,0
1756330,161,CASH_OUT,399120.3,C879949448,0.0,0.0,C846988219,4066601.49,4385375.07,0,0
3381616,254,CASH_OUT,48134.77,C1200900159,200143.58,152008.81,C2029524719,2190902.21,2239036.98,0,0
5661711,396,PAYMENT,16841.78,C467410569,343217.37,326375.59,M1230546139,0.0,0.0,0,0
1336966,137,CASH_OUT,295186.2,C1190724156,19915.0,0.0,C859977819,0.0,295186.2,0,0
2876612,227,CASH_IN,468097.86,C1777737657,42102.0,510199.86,C1272227541,917.0,0.0,0,0
4312768,308,PAYMENT,14790.07,C840850627,0.0,0.0,M2009036987,0.0,0.0,0,0
971813,44,CASH_OUT,77378.29,C1394115074,32.0,0.0,C129866793,1488816.24,1566194.52,0,0
5285667,372,CASH_IN,194589.35,C1330689687,70557.0,265146.35,C1213749246,0.0,0.0,0,0
2445512,203,PAYMENT,6914.06,C1580866467,254292.0,247377.94,M502252115,0.0,0.0,0,0
4685990,331,PAYMENT,15420.05,C182727006,83332.0,67911.95,M1756875794,0.0,0.0,0,0
685610,36,CASH_IN,80476.04,C1507307910,20801496.8,20881972.84,C518709975,888934.92,506376.67,0,0
3048840,234,TRANSFER,413856.74,C1154510828,0.0,0.0,C84939743,2290000.24,2703856.98,0,0
5364150,375,PAYMENT,2034.97,C895003837,0.0,0.0,M938436848,0.0,0.0,0,0
2179286,185,PAYMENT,3176.84,C1469403389,23291.54,20114.7,M1425682248,0.0,0.0,0,0
2575766,207,CASH_OUT,14369.26,C2109823027,0.0,0.0,C781653988,205291.68,219660.94,0,0
5212764,370,TRANSFER,1607167.74,C1583937352,642325.81,0.0,C1174545131,5965487.14,7572654.88,0,0
4578229,328,CASH_IN,112909.74,C1627925436,7543813.07,7656722.82,C1990129430,3427758.65,3314848.91,0,0
5992771,420,PAYMENT,3257.74,C306841124,100482.0,97224.26,M1475659427,0.0,0.0,0,0
5161941,357,CASH_OUT,26049.46,C1895854523,30901.0,4851.54,C1483061172,50093.52,76142.98,0,0
5606216,394,CASH_IN,179394.02,C152504238,8144197.56,8323591.57,C741547399,2645574.24,2466180.23,0,0
4246016,306,PAYMENT,25564.92,C2082125755,597951.0,572386.08,M225577151,0.0,0.0,0,0
1743121,161,CASH_OUT,127093.64,C1525415417,0.0,0.0,C15323451,359958.02,487051.66,0,0
2566314,206,PAYMENT,6934.76,C834951142,342771.0,335836.24,M30211106,0.0,0.0,0,0
268833,15,CASH_OUT,350815.27,C1601794997,34385.0,0.0,C2122532124,0.0,367670.12,0,0
4517461,325,CASH_OUT,118530.99,C992636813,0.0,0.0,C830473951,600293.52,718824.51,0,0
355342,17,PAYMENT,9442.99,C1384260431,103677.0,94234.01,M2972642,0.0,0.0,0,0
6161891,550,PAYMENT,2000.56,C1814283023,39861.0,37860.44,M1793254954,0.0,0.0,0,0
5118550,356,PAYMENT,18848.7,C923345321,0.0,0.0,M1062658542,0.0,0.0,0,0
1868993,164,PAYMENT,9476.37,C1496381320,0.0,0.0,M1685784794,0.0,0.0,0,0
5217798,370,CASH_IN,7759.42,C629025176,50686.0,58445.42,C2011189684,27225.77,19466.36,0,0
4387404,313,PAYMENT,67445.18,C1151940497,49717.0,0.0,M57815806,0.0,0.0,0,0
2737706,212,CASH_OUT,251793.5,C1486475037,0.0,0.0,C1789207739,1886512.73,2138306.23,0,0
5113913,356,CASH_IN,271770.46,C1617172502,386904.07,658674.52,C562569708,565089.74,299739.01,0,0
3661245,275,TRANSFER,583715.53,C689276942,212376.0,0.0,C953718150,0.0,583715.53,0,0
2523072,205,CASH_OUT,159801.33,C752141584,2425.0,0.0,C36719419,440622.9,600424.23,0,0
6024743,469,CASH_IN,99476.76,C1973652569,11087.0,110563.76,C1366630392,98966.24,0.0,0,0
2027087,180,CASH_OUT,374789.73,C77307021,112.0,0.0,C752387719,0.0,374789.73,0,0
281982,15,CASH_OUT,152412.22,C904828846,0.0,0.0,C295922423,2468132.62,2952628.62,0,0
2495613,204,TRANSFER,2558942.02,C112412443,0.0,0.0,C156645953,9477667.98,12132112.61,0,0
2894998,228,CASH_IN,182792.25,C507621281,2326.0,185118.25,C1282228601,2549799.43,2367007.18,0,0
4593847,328,DEBIT,4257.01,C762996604,12060.0,7802.99,C983038115,406960.13,411217.14,0,0
2030961,180,PAYMENT,11090.08,C230680108,0.0,0.0,M1023870195,0.0,0.0,0,0
1128551,131,CASH_OUT,431900.69,C851639763,0.0,0.0,C266071056,2209451.34,2641352.04,0,0
3453335,257,PAYMENT,16406.07,C738893843,11369.51,0.0,M2063687276,0.0,0.0,0,0
4789684,345,TRANSFER,2069691.92,C1304144846,9984.0,0.0,C1890946324,0.0,2069691.92,0,0
4080301,301,CASH_OUT,82189.1,C1365139493,0.0,0.0,C2003988201,207869.81,290058.91,0,0
3197325,249,CASH_OUT,207787.55,C1035269175,0.0,0.0,C1729511232,598254.75,863879.14,0,0
1242275,134,CASH_IN,21817.2,C937128156,1378308.73,1400125.94,C741557177,86512.44,64695.24,0,0
3785572,280,PAYMENT,13709.82,C395839201,5441.0,0.0,M68396634,0.0,0.0,0,0
1621980,157,CASH_OUT,575259.18,C205381145,0.0,0.0,C118597855,685236.88,1260496.06,0,0
5190422,369,CASH_IN,257596.85,C41936872,10358751.49,10616348.34,C896598989,454709.61,197112.76,0,0
6005795,429,CASH_OUT,54813.46,C1454796795,0.0,0.0,C1609390760,252224.96,307038.42,0,0
3408295,255,TRANSFER,777397.25,C267697411,0.0,0.0,C489341780,1116047.71,1893444.96,0,0
1436253,140,PAYMENT,3538.17,C1672489632,69111.0,65572.83,M1679648501,0.0,0.0,0,0
1937213,177,PAYMENT,9520.11,C1058836100,12912.0,3391.89,M1028362402,0.0,0.0,0,0
2423373,202,CASH_OUT,116102.94,C485374139,0.0,0.0,C1526425255,3833246.55,3949349.49,0,0
6350492,695,PAYMENT,10.57,C178229929,5478.0,5467.43,M2019946039,0.0,0.0,0,0
1161145,131,PAYMENT,8350.89,C799298349,291729.98,283379.08,M256792632,0.0,0.0,0,0
